timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1476260258130,3,Request - Load composite key entities,200,,Composite key entities 2-18,text,true,,617,20,60,http://localhost:8080/composite-key-entities/N/4249,3,0,0
1476260258130,3,Request - Load composite key entities,200,,Composite key entities 2-13,text,true,,617,20,60,http://localhost:8080/composite-key-entities/R/5352,3,0,0
1476260258117,16,Request - Load composite key entities,200,,Composite key entities 2-6,text,true,,617,20,60,http://localhost:8080/composite-key-entities/Y/8499,16,0,0
1476260258130,3,Request - Load composite key entities,200,,Composite key entities 2-3,text,true,,617,20,60,http://localhost:8080/composite-key-entities/C/8235,3,0,0
1476260258083,52,Request - Load composite key entities,200,,Composite key entities 2-4,text,true,,617,20,60,http://localhost:8080/composite-key-entities/M/8479,52,0,0
1476260258122,13,Request - Load composite key entities,200,,Composite key entities 2-9,text,true,,617,20,60,http://localhost:8080/composite-key-entities/Z/3398,13,0,0
1476260258106,29,Request - Load composite key entities,200,,Composite key entities 2-2,text,true,,617,20,60,http://localhost:8080/composite-key-entities/I/2240,29,0,0
1476260258133,5,Request - Load composite key entities,200,,Composite key entities 2-6,text,true,,617,20,60,http://localhost:8080/composite-key-entities/B/4596,5,0,0
1476260258123,15,Request - Load composite key entities,200,,Composite key entities 2-7,text,true,,617,20,60,http://localhost:8080/composite-key-entities/A/3432,15,0,0
1476260258122,16,Request - Load composite key entities,200,,Composite key entities 2-20,text,true,,617,20,60,http://localhost:8080/composite-key-entities/R/3352,16,0,0
1476260258112,27,Request - Load composite key entities,200,,Composite key entities 2-8,text,true,,617,20,60,http://localhost:8080/composite-key-entities/X/1075,27,0,0
1476260258124,15,Request - Load composite key entities,200,,Composite key entities 2-11,text,true,,617,20,60,http://localhost:8080/composite-key-entities/I/1112,15,0,0
1476260258125,14,Request - Load composite key entities,200,,Composite key entities 2-14,text,true,,617,20,60,http://localhost:8080/composite-key-entities/H/8323,14,0,0
1476260258113,27,Request - Load composite key entities,200,,Composite key entities 2-15,text,true,,617,20,60,http://localhost:8080/composite-key-entities/V/8518,27,0,0
1476260258138,3,Request - Load composite key entities,200,,Composite key entities 2-6,text,true,,617,20,60,http://localhost:8080/composite-key-entities/I/2616,3,0,0
1476260258128,13,Request - Load composite key entities,200,,Composite key entities 2-1,text,true,,617,20,60,http://localhost:8080/composite-key-entities/U/8001,13,0,0
1476260258128,15,Request - Load composite key entities,200,,Composite key entities 2-17,text,true,,617,20,60,http://localhost:8080/composite-key-entities/C/1797,15,0,0
1476260258115,28,Request - Load composite key entities,200,,Composite key entities 2-10,text,true,,617,20,60,http://localhost:8080/composite-key-entities/G/2541,28,0,0
1476260258115,28,Request - Load composite key entities,200,,Composite key entities 2-16,text,true,,617,20,60,http://localhost:8080/composite-key-entities/U/9015,28,0,0
1476260258128,15,Request - Load composite key entities,200,,Composite key entities 2-19,text,true,,617,20,60,http://localhost:8080/composite-key-entities/D/7259,15,0,0
1476260258119,26,Request - Load composite key entities,200,,Composite key entities 2-12,text,true,,615,20,60,http://localhost:8080/composite-key-entities/N/831,26,0,0
1476260258119,26,Request - Load composite key entities,200,,Composite key entities 2-5,text,true,,615,20,60,http://localhost:8080/composite-key-entities/U/300,26,0,0
1476260258133,18,Request - Load composite key entities,200,,Composite key entities 2-18,text,true,,617,20,60,http://localhost:8080/composite-key-entities/K/9424,18,0,0
1476260258135,16,Request - Load composite key entities,200,,Composite key entities 2-2,text,true,,617,20,60,http://localhost:8080/composite-key-entities/W/1225,16,0,0
1476260258133,19,Request - Load composite key entities,200,,Composite key entities 2-13,text,true,,617,20,60,http://localhost:8080/composite-key-entities/L/2251,19,0,0
1476260258135,18,Request - Load composite key entities,200,,Composite key entities 2-4,text,true,,617,20,60,http://localhost:8080/composite-key-entities/M/9898,18,0,0
1476260258133,20,Request - Load composite key entities,200,,Composite key entities 2-3,text,true,,617,20,60,http://localhost:8080/composite-key-entities/U/1786,20,0,0
1476260258138,18,Request - Load composite key entities,200,,Composite key entities 2-7,text,true,,617,20,60,http://localhost:8080/composite-key-entities/Q/1314,17,0,0
1476260258135,21,Request - Load composite key entities,200,,Composite key entities 2-9,text,true,,617,20,60,http://localhost:8080/composite-key-entities/Z/2628,21,0,0
1476260258139,18,Request - Load composite key entities,200,,Composite key entities 2-8,text,true,,617,20,60,http://localhost:8080/composite-key-entities/A/8266,18,0,0
1476260258139,18,Request - Load composite key entities,200,,Composite key entities 2-11,text,true,,617,20,60,http://localhost:8080/composite-key-entities/J/5423,18,0,0
1476260258138,19,Request - Load composite key entities,200,,Composite key entities 2-20,text,true,,617,20,60,http://localhost:8080/composite-key-entities/M/2824,19,0,0
1476260258140,20,Request - Load composite key entities,200,,Composite key entities 2-15,text,true,,617,20,60,http://localhost:8080/composite-key-entities/G/3380,20,0,0
1476260258141,19,Request - Load composite key entities,200,,Composite key entities 2-6,text,true,,617,20,60,http://localhost:8080/composite-key-entities/O/2369,19,0,0
1476260258140,20,Request - Load composite key entities,200,,Composite key entities 2-14,text,true,,617,20,60,http://localhost:8080/composite-key-entities/A/1618,20,0,0
1476260258143,19,Request - Load composite key entities,200,,Composite key entities 2-16,text,true,,617,20,60,http://localhost:8080/composite-key-entities/K/8352,19,0,0
1476260258141,21,Request - Load composite key entities,200,,Composite key entities 2-1,text,true,,613,20,60,http://localhost:8080/composite-key-entities/U/63,21,0,0
1476260258143,19,Request - Load composite key entities,200,,Composite key entities 2-17,text,true,,617,20,60,http://localhost:8080/composite-key-entities/U/9736,19,0,0
1476260258143,27,Request - Load composite key entities,200,,Composite key entities 2-10,text,true,,617,20,60,http://localhost:8080/composite-key-entities/Z/8957,20,0,0
1476260258143,27,Request - Load composite key entities,200,,Composite key entities 2-19,text,true,,617,20,60,http://localhost:8080/composite-key-entities/U/2862,27,0,0
1476260258162,9,Request - Load composite key entities,200,,Composite key entities 2-16,text,true,,615,20,60,http://localhost:8080/composite-key-entities/U/344,9,0,0
1476260258162,10,Request - Load composite key entities,200,,Composite key entities 2-17,text,true,,617,20,60,http://localhost:8080/composite-key-entities/W/4723,10,0,0
1476260258145,28,Request - Load composite key entities,200,,Composite key entities 2-12,text,true,,617,20,60,http://localhost:8080/composite-key-entities/A/7557,28,0,0
1476260258145,30,Request - Load composite key entities,200,,Composite key entities 2-5,text,true,,617,20,60,http://localhost:8080/composite-key-entities/I/7242,30,0,0
1476260258152,23,Request - Load composite key entities,200,,Composite key entities 2-13,text,true,,617,20,60,http://localhost:8080/composite-key-entities/I/9071,23,0,0
1476260258152,23,Request - Load composite key entities,200,,Composite key entities 2-2,text,true,,617,20,60,http://localhost:8080/composite-key-entities/Q/2889,23,0,0
1476260258151,26,Request - Load composite key entities,200,,Composite key entities 2-18,text,true,,615,20,60,http://localhost:8080/composite-key-entities/M/750,26,0,0
1476260258153,24,Request - Load composite key entities,200,,Composite key entities 2-4,text,true,,617,20,60,http://localhost:8080/composite-key-entities/A/7054,24,0,0
1476260258153,24,Request - Load composite key entities,200,,Composite key entities 2-3,text,true,,617,20,60,http://localhost:8080/composite-key-entities/M/5718,24,0,0
1476260258157,22,Request - Load composite key entities,200,,Composite key entities 2-8,text,true,,617,20,60,http://localhost:8080/composite-key-entities/A/1193,22,0,0
1476260258175,4,Request - Load composite key entities,200,,Composite key entities 2-13,text,true,,617,20,60,http://localhost:8080/composite-key-entities/E/1587,4,0,0
